speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
JW_2,1,AF,NA,Kirsche,gelb,Kirsche,gruen,Sonnenbrille,braun,Aubergine,rot,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,2,ANF,NA,Zitrone,gelb,Bohnen,gruen,Aubergine,rot,Birne,orange,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_2,3,AF,NA,Paprika,braun,Paprika,rot,Bueroklammer,orange,Bueroklammer,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_2,4,ANF,NA,Mandarine,orange,Zitrone,gelb,Zucchini,rot,Bueroklammer,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
JW_2,5,AF,NA,Sonnenbrille,gelb,Sonnenbrille,rot,Bueroklammer,braun,Birne,gruen,suglasses,yellow,53.75247524752475,23.21137908035369,56
JW_2,6,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,orange,Sonnenbrille,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,7,ANF,NA,Aprikose,rot,Kartoffeln,orange,Bueroklammer,gruen,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_2,8,NF,typical,Walnuss,braun,Sonnenbrille,braun,Birne,rot,Socken,gelb,walnut,brown,97.45544554455445,11.250355329922037,100
JW_2,9,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Bueroklammer,gruen,Zucchini,gruen,clothes.peg,orange,65.55445544554456,25.699990368684865,67
JW_2,10,ANF,NA,Bohnen,gruen,Banane,braun,Birne,orange,Zucchini,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,11,NF,atypical,Paprika,braun,Waescheklammer,braun,Sonnenbrille,gruen,Avokado,rot,pepper,brown,7.772277227722771,16.44073063347176,0
JW_2,12,NF,typical,Erdbeere,rot,Socken,rot,Zucchini,gruen,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_2,13,ANF,NA,Kartoffeln,orange,Erbsen,gelb,Sonnenbrille,braun,Aubergine,rot,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_2,14,AF,NA,Trauben,orange,Trauben,gelb,Aubergine,rot,Sonnenbrille,braun,grapes,orange,5.871287128712873,14.374048397258619,0
JW_2,15,ANF,NA,Banane,braun,Aprikose,rot,Socken,gelb,Sonnenbrille,gruen,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,16,NF,typical,Zitrone,gelb,Socken,gelb,Avokado,rot,Sonnenbrille,gruen,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_2,17,AF,NA,Moehre,gruen,Moehre,orange,Zucchini,rot,Sonnenbrille,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_2,18,ANF,NA,Tomate,gruen,Erdbeere,rot,Bueroklammer,braun,Sonnenbrille,braun,tomato,green,25.99009900990099,28.5105226362145,18
JW_2,19,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,20,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Sonnenbrille,braun,Bueroklammer,braun,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_2,21,AF,NA,Gurke,rot,Gurke,braun,Zucchini,gruen,Birne,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_2,22,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,braun,Waescheklammer,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_2,23,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Aubergine,rot,Sonnenbrille,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,24,AF,NA,Sonnenbrille,braun,Sonnenbrille,gruen,Birne,orange,Bueroklammer,orange,suglasses,brown,52.039603960396036,24.203272833267487,57
JW_2,25,NF,atypical,Trauben,orange,Socken,orange,Sonnenbrille,rot,Zucchini,rot,grapes,orange,5.871287128712873,14.374048397258619,0
JW_2,26,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Socken,gelb,Sonnenbrille,gruen,paper.clip,red,58.821782178217816,28.540285926950347,62
JW_2,27,ANF,NA,Walnuss,braun,Tomate,gruen,Bueroklammer,orange,Sonnenbrille,rot,walnut,brown,97.45544554455445,11.250355329922037,100
JW_2,28,NF,atypical,Gurke,rot,Waescheklammer,rot,Bueroklammer,gruen,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_2,29,AF,NA,Socken,gruen,Socken,orange,Sonnenbrille,rot,Zucchini,rot,socks,green,58.5049504950495,27.195817238088747,63
JW_2,30,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gelb,Aubergine,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
JW_2,31,ANF,NA,Erbsen,gelb,Walnuss,braun,Sonnenbrille,rot,Bueroklammer,orange,peas,yellow,34.574257425742566,33.0633774846592,27
JW_2,32,NF,medium,Tomate,gruen,Bueroklammer,gruen,Zucchini,rot,Birne,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_2,33,ANF,NA,Erdbeere,rot,Mandarine,orange,Zucchini,gruen,Socken,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_2,34,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Waescheklammer,rot,Birne,rot,peas,yellow,34.574257425742566,33.0633774846592,27
JW_2,35,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,orange,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_2,36,AF,NA,Kirsche,gelb,Kirsche,gruen,Sonnenbrille,braun,Aubergine,rot,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,37,ANF,NA,Zitrone,gelb,Bohnen,gruen,Aubergine,rot,Birne,orange,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_2,38,AF,NA,Paprika,braun,Paprika,rot,Bueroklammer,orange,Bueroklammer,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_2,39,ANF,NA,Mandarine,orange,Zitrone,gelb,Zucchini,rot,Bueroklammer,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
JW_2,40,AF,NA,Sonnenbrille,gelb,Sonnenbrille,rot,Bueroklammer,braun,Birne,gruen,suglasses,yellow,53.75247524752475,23.21137908035369,56
JW_2,41,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,orange,Sonnenbrille,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,42,ANF,NA,Aprikose,rot,Kartoffeln,orange,Bueroklammer,gruen,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_2,43,NF,typical,Walnuss,braun,Sonnenbrille,braun,Birne,rot,Socken,gelb,walnut,brown,97.45544554455445,11.250355329922037,100
JW_2,44,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Bueroklammer,gruen,Zucchini,gruen,clothes.peg,orange,65.55445544554456,25.699990368684865,67
JW_2,45,ANF,NA,Bohnen,gruen,Banane,braun,Birne,orange,Zucchini,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,46,NF,atypical,Paprika,braun,Waescheklammer,braun,Sonnenbrille,gruen,Avokado,rot,pepper,brown,7.772277227722771,16.44073063347176,0
JW_2,47,NF,typical,Erdbeere,rot,Socken,rot,Zucchini,gruen,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_2,48,ANF,NA,Kartoffeln,orange,Erbsen,gelb,Sonnenbrille,braun,Aubergine,rot,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_2,49,AF,NA,Trauben,orange,Trauben,gelb,Aubergine,rot,Sonnenbrille,braun,grapes,orange,5.871287128712873,14.374048397258619,0
JW_2,50,ANF,NA,Banane,braun,Aprikose,rot,Socken,gelb,Sonnenbrille,gruen,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,51,NF,typical,Zitrone,gelb,Socken,gelb,Avokado,rot,Sonnenbrille,gruen,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_2,52,AF,NA,Moehre,gruen,Moehre,orange,Zucchini,rot,Sonnenbrille,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_2,53,ANF,NA,Tomate,gruen,Erdbeere,rot,Bueroklammer,braun,Sonnenbrille,braun,tomato,green,25.99009900990099,28.5105226362145,18
JW_2,54,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,55,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Sonnenbrille,braun,Bueroklammer,braun,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_2,56,AF,NA,Gurke,rot,Gurke,braun,Zucchini,gruen,Birne,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_2,57,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,braun,Waescheklammer,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_2,58,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Aubergine,rot,Sonnenbrille,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,59,AF,NA,Sonnenbrille,braun,Sonnenbrille,gruen,Birne,orange,Bueroklammer,orange,suglasses,brown,52.039603960396036,24.203272833267487,57
JW_2,60,NF,atypical,Trauben,orange,Socken,orange,Sonnenbrille,rot,Zucchini,rot,grapes,orange,5.871287128712873,14.374048397258619,0
